Date,Open,High,Low,Close,Adj Close,Volume
2018-12-27,196.960007,201.130005,193.960007,201.080002,188.255722,2705900
2018-12-28,201.820007,204.949997,199.589996,202.039993,189.154495,2037800
2018-12-31,203.380005,204.389999,201.380005,203.710007,190.718018,1729400
2019-01-02,200.500000,205.100006,199.850006,204.759995,191.701080,2143100
2019-01-03,203.699997,205.940002,200.039993,200.419998,187.637848,2877700
2019-01-04,203.080002,207.929993,201.449997,206.240005,193.086655,2761600
2019-01-07,205.520004,209.119995,203.539993,207.000000,193.798203,2226600
2019-01-08,208.649994,209.080002,204.179993,208.550003,195.249344,2366500
2019-01-09,209.149994,211.220001,207.919998,209.899994,196.513245,1862900
2019-01-10,208.149994,210.899994,206.000000,210.639999,197.206070,2340700
2019-01-11,210.039993,211.250000,209.309998,210.509995,197.084335,1861100
2019-01-14,209.470001,210.649994,208.160004,209.000000,195.670624,1523100
2019-01-15,210.039993,211.339996,209.080002,211.029999,197.571152,1681900
2019-01-16,211.460007,211.460007,209.500000,210.179993,196.775375,1455000
2019-01-17,209.869995,211.649994,209.649994,211.460007,197.973755,1517100
2019-01-18,212.559998,214.160004,211.770004,213.589996,199.967896,2115400
2019-01-22,213.000000,215.559998,210.800003,212.399994,198.853806,3310800
2019-01-23,213.000000,214.850006,210.000000,212.089996,198.563538,2220200
2019-01-24,212.389999,212.389999,208.899994,210.309998,196.897095,1994400
2019-01-25,212.029999,212.320007,208.740005,209.070007,195.736191,2252300
2019-01-28,208.679993,210.789993,207.309998,210.770004,197.327789,1999400
2019-01-29,210.320007,210.539993,208.570007,210.309998,196.897095,1636500
2019-01-30,210.479996,212.169998,209.320007,211.350006,197.870743,1589800
2019-01-31,211.139999,214.880005,209.720001,214.630005,200.941574,4341100
2019-02-01,214.000000,215.000000,209.369995,210.270004,196.859650,3453700
2019-02-04,210.699997,211.190002,207.899994,211.179993,197.711594,1630300
2019-02-05,211.490005,212.520004,209.639999,211.610001,198.114182,2074500
2019-02-06,212.259995,212.259995,210.479996,211.600006,198.104843,1618800
2019-02-07,210.070007,210.100006,206.270004,209.050003,196.246094,2526600
2019-02-08,207.830002,208.490005,205.750000,207.750000,195.025696,2013700
2019-02-11,208.649994,208.919998,206.759995,208.720001,195.936279,2376600
2019-02-12,210.059998,212.750000,209.259995,211.899994,198.921509,2091200
2019-02-13,212.229996,213.509995,211.300003,212.800003,199.766434,1703000
2019-02-14,212.000000,214.550003,211.139999,213.839996,200.742691,1411100
2019-02-15,215.149994,217.250000,214.039993,216.470001,203.211624,2635500
2019-02-19,216.669998,219.600006,216.509995,218.119995,204.760574,1938100
2019-02-20,218.229996,219.070007,215.059998,217.110001,203.812424,1785600
2019-02-21,216.600006,216.720001,214.330002,215.229996,202.047577,1615300
2019-02-22,215.169998,216.589996,214.250000,216.289993,203.042633,1542500
2019-02-25,217.369995,219.089996,216.550003,217.050003,203.756119,1794000
2019-02-26,216.889999,218.910004,216.130005,217.610001,204.281799,1884100
2019-02-27,216.509995,218.860001,216.449997,218.050003,204.694870,1482700
2019-02-28,218.490005,219.690002,217.520004,218.740005,205.342606,2055600
2019-03-01,219.759995,220.570007,215.770004,219.440002,205.999710,2178200
2019-03-04,220.429993,221.080002,215.869995,218.410004,205.032822,2444700
2019-03-05,218.910004,221.610001,218.899994,219.820007,206.356461,2160200
2019-03-06,220.500000,221.910004,218.229996,219.229996,205.802567,1985300
2019-03-07,218.130005,219.389999,216.220001,216.789993,203.512009,3279100
2019-03-08,225.479996,228.699997,223.770004,227.820007,213.866501,6782700
2019-03-11,227.529999,229.910004,227.059998,229.690002,215.621933,3748400
2019-03-12,230.320007,233.399994,229.899994,232.960007,218.691666,2647100
2019-03-13,234.250000,237.449997,232.949997,236.380005,221.902176,2421200
