Date,Open,High,Low,Close,Adj Close,Volume
2018-12-27,89.750000,91.610001,88.440002,91.589996,84.285019,9881500
2018-12-28,92.070000,93.470001,91.650002,92.129997,84.781967,9874000
2018-12-31,92.669998,93.389999,92.250000,93.150002,85.720627,7005800
2019-01-02,91.639999,93.650002,91.639999,93.339996,85.895447,8152700
2019-01-03,93.209999,94.709999,92.699997,92.860001,85.453735,8277300
2019-01-04,93.209999,93.660004,92.690002,93.440002,85.987488,8029100
2019-01-07,93.620003,95.169998,93.180000,94.540001,86.999748,7789700
2019-01-08,95.059998,95.760002,93.910004,95.199997,87.607101,7200900
2019-01-09,95.709999,96.139999,94.769997,94.889999,87.321838,6272300
2019-01-10,93.879997,94.980003,93.120003,94.959999,87.386253,9396300
2019-01-11,94.989998,95.290001,94.550003,94.839996,87.275810,5394600
2019-01-14,94.480003,95.449997,94.279999,94.949997,87.377052,7085100
2019-01-15,95.470001,96.599998,95.379997,96.250000,88.573357,7058200
2019-01-16,95.930000,96.860001,95.830002,96.349998,88.665405,5410000
2019-01-17,96.320000,97.209999,96.160004,96.739998,89.024284,5614500
2019-01-18,96.949997,98.199997,96.849998,97.730003,89.935326,6120600
2019-01-22,97.150002,98.430000,96.779999,97.489998,89.714470,8063200
2019-01-23,98.870003,99.349998,97.529999,98.709999,90.837166,8345800
2019-01-24,98.199997,98.459999,96.430000,98.360001,90.515076,7609700
2019-01-25,98.750000,98.910004,96.750000,96.940002,89.208344,7218200
2019-01-28,96.529999,97.070000,96.080002,97.059998,89.318764,5875800
2019-01-29,96.769997,97.160004,96.510002,96.709999,88.996666,5253400
2019-01-30,96.680000,96.800003,94.260002,94.800003,87.239014,11849300
2019-01-31,94.629997,96.870003,94.629997,95.830002,88.186859,14723000
2019-02-01,95.919998,96.000000,93.110001,93.860001,86.373970,12591900
2019-02-04,93.860001,94.769997,93.349998,94.769997,87.211403,7268600
2019-02-05,95.250000,95.940002,95.019997,95.599998,87.975212,6099900
2019-02-06,95.430000,96.010002,95.220001,95.639999,88.012032,4264900
2019-02-07,95.110001,96.820000,95.000000,96.730003,89.015083,7010100
2019-02-08,96.339996,96.690002,95.139999,95.580002,87.956802,6169200
2019-02-11,95.650002,96.349998,95.639999,96.199997,88.527367,5542800
2019-02-12,96.820000,97.169998,96.500000,96.970001,89.235931,5881300
2019-02-13,97.300003,98.000000,97.089996,97.940002,90.128578,5458500
2019-02-14,97.680000,99.199997,97.019997,98.519997,90.662308,7200800
2019-02-15,98.980003,100.000000,98.860001,99.989998,92.015076,9481000
2019-02-19,102.379997,104.180000,102.070000,102.199997,94.048805,20697300
2019-02-20,101.809998,102.339996,98.650002,99.879997,91.913841,17631800
2019-02-21,99.660004,99.919998,98.910004,99.389999,91.462929,6413200
2019-02-22,99.820000,100.160004,99.139999,99.550003,91.610168,8086900
2019-02-25,100.120003,100.129997,99.050003,99.120003,91.214470,9235000
2019-02-26,99.019997,99.059998,97.870003,98.690002,90.818771,8488100
2019-02-27,98.120003,98.389999,97.589996,98.110001,90.285011,7902300
2019-02-28,98.110001,99.470001,97.769997,98.989998,91.094841,11375900
2019-03-01,99.470001,99.559998,97.120003,97.930000,90.119354,10352500
2019-03-04,98.120003,98.589996,97.370003,97.849998,90.045753,7683800
2019-03-05,98.129997,99.190002,98.089996,98.339996,90.496681,6119300
