Date,Open,High,Low,Close,Adj Close,Volume
2018-12-27,166.440002,170.460007,163.360001,170.320007,150.583572,5069300
2018-12-28,171.220001,173.119995,168.600006,170.220001,150.495178,4552000
2018-12-31,171.470001,173.240005,170.649994,171.820007,151.909775,4206000
2019-01-02,169.710007,173.179993,169.050003,172.410004,152.431412,4242900
2019-01-03,171.839996,171.839996,168.210007,168.610001,149.071732,4810500
2019-01-04,170.179993,174.740005,169.520004,173.619995,153.501175,4762600
2019-01-07,173.830002,178.179993,173.830002,177.039993,156.524872,4928800
2019-01-08,178.570007,179.589996,175.610001,177.889999,157.276382,4722400
2019-01-09,177.869995,181.270004,177.100006,179.729996,158.903168,4922000
2019-01-10,178.029999,179.240005,176.339996,179.059998,158.310791,3605300
2019-01-11,177.929993,180.259995,177.119995,179.410004,158.620239,3285100
2019-01-14,177.589996,179.229996,176.899994,178.809998,158.089767,3871400
2019-01-15,176.080002,177.820007,175.199997,176.470001,156.020950,5016100
2019-01-16,177.089996,177.929993,175.860001,177.039993,156.524872,4075400
2019-01-17,174.009995,175.460007,172.000000,174.869995,154.606339,6499200
2019-01-18,176.979996,180.039993,176.179993,179.580002,158.770569,6371100
2019-01-22,177.490005,178.600006,175.360001,177.110001,156.586792,6272700
2019-01-23,176.589996,178.059998,174.529999,176.889999,156.392258,4910400
2019-01-24,177.000000,177.529999,175.300003,177.289993,156.745926,3860100
2019-01-25,179.779999,180.869995,178.610001,180.399994,159.495499,4501800
2019-01-28,178.970001,179.990005,177.410004,179.830002,158.991547,4091400
2019-01-29,178.960007,180.149994,178.089996,179.690002,158.867813,3686900
2019-01-30,180.470001,184.199997,179.779999,182.179993,161.069275,5197700
2019-01-31,181.500000,184.669998,181.059998,183.529999,162.262802,5138000
2019-02-01,184.029999,185.149994,182.830002,184.369995,163.005493,4513100
2019-02-04,184.300003,186.429993,183.839996,186.429993,164.826752,3050200
2019-02-05,186.889999,186.990005,184.690002,186.389999,164.791397,4135200
2019-02-06,186.690002,186.690002,184.059998,184.720001,163.314941,3072500
2019-02-07,183.740005,184.919998,182.449997,184.070007,162.740280,2793400
2019-02-08,183.050003,184.580002,182.720001,184.539993,163.155807,2792300
2019-02-11,185.000000,185.419998,182.750000,182.919998,161.723495,3729200
2019-02-12,183.839996,186.399994,183.520004,185.520004,164.022232,3773200
2019-02-13,186.300003,188.679993,185.919998,188.410004,166.577347,4146900
2019-02-14,187.500000,188.929993,186.000000,187.710007,165.958481,2600600
2019-02-15,189.869995,192.619995,189.050003,192.389999,170.096115,4997900
2019-02-19,191.710007,193.190002,191.279999,192.330002,170.043137,3828400
2019-02-20,192.389999,192.399994,191.110001,191.850006,169.618759,3970100
2019-02-21,191.850006,192.369995,190.610001,191.820007,169.592224,3094200
2019-02-22,191.690002,192.539993,191.619995,192.389999,170.096115,3321600
2019-02-25,192.750000,193.419998,189.960007,189.979996,167.965424,6190700
2019-02-26,185.589996,188.470001,182.800003,188.300003,166.480103,13635100
2019-02-27,187.899994,188.500000,183.210007,183.669998,162.386612,8766200
2019-02-28,183.600006,185.190002,183.110001,185.139999,163.686234,8060600
2019-03-01,185.820007,186.559998,182.860001,185.169998,163.712784,5481300
2019-03-04,186.199997,186.240005,182.100006,183.809998,162.510391,5046800
2019-03-05,184.240005,185.119995,183.250000,184.000000,162.678360,3691000
2019-03-06,184.529999,184.970001,183.839996,184.449997,163.076218,4460900
