Date,Open,High,Low,Close,Adj Close,Volume
2018-12-27,89.610001,92.050003,88.199997,92.019997,81.080269,11360100
2018-12-28,92.559998,93.279999,90.839996,91.180000,80.340118,9611800
2018-12-31,91.629997,92.180000,91.150002,91.919998,80.992157,7239500
2019-01-02,91.029999,91.389999,89.930000,91.279999,80.428230,9843900
2019-01-03,90.940002,92.500000,90.379997,90.639999,79.864319,9820200
2019-01-04,90.839996,92.489998,90.370003,92.489998,81.494385,10565700
2019-01-07,91.910004,92.500000,91.400002,92.120003,81.168373,9012500
2019-01-08,92.699997,93.089996,91.820000,92.459999,81.467964,9551300
2019-01-09,92.690002,92.959999,90.809998,90.949997,80.137459,15015600
2019-01-10,90.889999,91.540001,90.610001,91.169998,80.331306,11102300
2019-01-11,91.669998,91.980003,91.110001,91.769997,80.859978,7166600
2019-01-14,91.500000,91.910004,90.849998,91.150002,80.313690,7952000
2019-01-15,91.150002,92.610001,91.139999,92.010002,81.071442,7834500
2019-01-16,91.739998,92.150002,90.989998,91.370003,80.507538,7964500
2019-01-17,90.709999,91.559998,90.349998,90.639999,80.495987,8044500
2019-01-18,91.370003,91.839996,91.040001,91.419998,81.188690,9100300
2019-01-22,91.389999,91.750000,89.080002,90.440002,80.318375,13518500
2019-01-23,94.180000,96.410004,93.629997,94.839996,84.225945,22869000
2019-01-24,94.290001,94.559998,93.190002,94.300003,83.746384,12146400
2019-01-25,94.419998,94.889999,93.059998,93.599998,83.124718,10618000
2019-01-28,93.320000,93.970001,92.970001,93.519997,83.053680,9765600
2019-01-29,93.790001,94.120003,93.099998,93.540001,83.071442,9769800
2019-01-30,93.610001,94.660004,93.570000,94.519997,83.941765,7750200
2019-01-31,94.430000,96.809998,94.080002,96.470001,85.673523,16044400
2019-02-01,96.349998,97.610001,95.989998,97.470001,86.561623,12720800
2019-02-04,97.209999,98.220001,96.720001,98.029999,87.058929,11887500
2019-02-05,97.989998,98.019997,97.209999,97.440002,86.534950,9772300
2019-02-06,97.250000,98.320000,97.120003,97.919998,86.961243,8693900
2019-02-07,97.519997,97.599998,96.339996,97.139999,86.268532,8732500
2019-02-08,97.010002,97.720001,96.699997,97.709999,86.774750,7483200
2019-02-11,97.489998,98.389999,97.430000,98.269997,87.272072,8494100
2019-02-12,98.379997,99.339996,97.980003,99.260002,88.151253,11238800
2019-02-13,99.290001,99.699997,99.010002,99.239998,88.133522,11587200
2019-02-14,98.699997,98.820000,97.839996,98.459999,87.440796,7930100
2019-02-15,98.949997,99.199997,98.250000,98.480003,87.458565,12069100
2019-02-19,98.559998,100.000000,98.470001,99.989998,88.799591,10098200
2019-02-20,99.779999,100.220001,98.940002,99.279999,88.169037,8947400
2019-02-21,99.099998,99.860001,98.589996,99.779999,88.613075,7444800
2019-02-22,99.690002,100.400002,99.400002,100.250000,89.030487,7925400
2019-02-25,100.360001,100.449997,99.330002,99.570000,88.426582,7436100
2019-02-26,99.839996,100.180000,99.629997,99.830002,88.657478,7115300
2019-02-27,99.339996,99.629997,98.820000,98.910004,87.840446,6013600
2019-02-28,98.910004,99.199997,98.080002,98.550003,87.520737,10575400
2019-03-01,98.610001,98.779999,97.830002,98.440002,87.423058,7733200
2019-03-04,98.570000,98.879997,97.879997,98.870003,87.804924,6895300
2019-03-05,98.910004,99.680000,98.910004,99.089996,88.000290,6274600
2019-03-06,98.860001,99.099998,98.400002,98.930000,87.858200,4622300
2019-03-07,98.970001,99.599998,98.250000,98.550003,87.520737,8408600
2019-03-08,98.820000,99.180000,97.750000,98.410004,87.396400,5144500
2019-03-11,98.790001,99.680000,98.510002,99.580002,88.435463,7544400
2019-03-12,99.779999,100.519997,99.730003,100.050003,88.852859,7597500
2019-03-13,99.989998,101.589996,99.959999,101.180000,89.856400,9883300
2019-03-14,100.940002,101.779999,100.720001,101.320000,89.980728,8590200
2019-03-15,101.760002,102.889999,101.730003,102.440002,90.975395,30802700
2019-03-18,102.059998,102.290001,101.199997,101.510002,90.149467,8442800
2019-03-19,101.910004,102.139999,101.290001,101.900002,90.495834,7334100
2019-03-20,101.730003,102.309998,101.050003,101.720001,90.335960,7513800
2019-03-21,101.279999,102.910004,101.279999,102.489998,91.019783,8221000
2019-03-22,102.480003,103.150002,99.010002,101.660004,90.282684,11035900
2019-03-25,101.660004,102.339996,101.260002,101.959999,90.549110,6955500
2019-03-26,102.440002,103.480003,102.400002,103.019997,91.490471,6909400
2019-03-27,102.760002,103.019997,102.040001,102.900002,91.383911,6037100
2019-03-28,103.309998,103.680000,103.110001,103.550003,91.961143,6793700
2019-03-29,103.860001,104.150002,103.110001,104.050003,92.405205,7535400
2019-04-01,104.230003,104.230003,103.139999,103.639999,92.041077,6626500
2019-04-02,103.610001,104.019997,103.260002,103.750000,92.138786,6088800
2019-04-03,103.580002,103.889999,102.750000,103.690002,92.085495,5226500
2019-04-04,103.480003,103.669998,102.790001,103.430000,91.854576,4786100
2019-04-05,103.610001,103.690002,103.169998,103.650002,92.049973,4281800
2019-04-08,103.930000,105.139999,103.500000,104.970001,93.222260,8468600
2019-04-09,104.550003,104.760002,104.139999,104.660004,92.946938,5820300
2019-04-10,104.660004,105.000000,104.239998,104.650002,92.938057,5394300
2019-04-11,104.580002,105.050003,104.370003,104.750000,93.026840,5078400
2019-04-12,104.750000,105.059998,104.169998,105.059998,93.302170,6707900
2019-04-15,104.980003,105.779999,104.790001,105.730003,93.897179,5639200
2019-04-16,105.980003,106.500000,105.650002,106.419998,94.509964,8136100
2019-04-17,106.269997,106.510002,105.349998,105.849998,94.667366,6778100
2019-04-18,106.019997,106.709999,105.830002,106.050003,94.846237,7248900
2019-04-22,106.129997,107.199997,105.739998,106.010002,94.810471,9057200
2019-04-23,104.010002,104.110001,102.129997,103.160004,92.261559,15979800
2019-04-24,103.320000,104.650002,102.790001,103.690002,92.735565,10094800
2019-04-25,103.099998,103.570000,102.589996,103.279999,92.368874,6085300
