Date,Open,High,Low,Close,Adj Close,Volume
2018-12-27,183.979996,188.699997,180.160004,188.690002,183.526947,4695200
2018-12-28,189.710007,190.100006,184.179993,186.160004,181.066132,4830300
2018-12-31,186.919998,189.000000,186.360001,188.649994,183.487961,3658500
2019-01-02,185.830002,190.820007,185.309998,189.740005,184.548172,4294000
2019-01-03,187.500000,187.509995,180.979996,181.179993,176.222382,5070900
2019-01-04,184.850006,191.250000,184.440002,189.759995,184.567612,4452900
2019-01-07,190.630005,193.020004,189.710007,191.220001,185.987671,4219200
2019-01-08,189.899994,192.490005,188.500000,192.279999,187.341949,5069700
2019-01-09,194.300003,196.550003,193.279999,195.770004,190.742325,5471500
2019-01-10,193.029999,197.240005,191.320007,196.949997,191.892029,3693600
2019-01-11,196.070007,196.699997,194.710007,195.899994,190.869003,2500100
2019-01-14,194.380005,197.000000,194.000000,195.429993,190.411057,3336500
2019-01-15,195.220001,197.350006,193.100006,196.520004,191.473068,3783000
2019-01-16,197.509995,198.410004,196.500000,197.770004,192.691010,3546300
2019-01-17,197.449997,200.399994,197.100006,199.309998,194.191437,2764100
2019-01-18,201.179993,202.529999,200.020004,202.000000,196.812317,4866600
2019-01-22,199.789993,201.000000,197.649994,199.460007,194.337585,4457700
2019-01-23,201.050003,201.059998,196.600006,198.350006,193.256119,3086100
2019-01-24,198.419998,200.199997,197.929993,199.789993,194.659073,2792000
2019-01-25,202.190002,203.889999,199.789993,202.940002,197.728195,4677500
2019-01-28,200.740005,200.979996,198.059998,200.160004,195.019608,3277200
2019-01-29,200.190002,200.669998,197.660004,199.240005,194.123230,3661900
2019-01-30,200.419998,204.830002,199.899994,204.020004,198.780457,4079500
2019-01-31,209.800003,212.970001,208.000000,211.130005,205.707870,11316200
2019-02-01,211.990005,214.639999,211.199997,213.770004,208.280060,6470100
2019-02-04,214.350006,214.949997,213.199997,214.910004,209.390808,4397500
2019-02-05,215.000000,216.699997,214.949997,215.860001,210.316391,3091500
2019-02-06,215.250000,215.899994,213.679993,215.300003,209.770782,2698000
2019-02-07,213.460007,214.449997,211.600006,213.970001,208.474915,2742900
2019-02-08,212.000000,216.630005,212.000000,216.580002,211.017868,3248400
2019-02-11,216.990005,218.649994,216.339996,217.100006,211.524582,2974400
2019-02-12,218.559998,219.490005,217.639999,218.910004,213.288101,3411400
2019-02-13,219.789993,221.279999,219.440002,220.539993,214.876205,2996600
