Date,Open,High,Low,Close,Adj Close,Volume
2018-12-27,137.110001,140.410004,134.690002,140.410004,130.909637,2684100
2018-12-28,141.009995,141.800003,138.809998,139.820007,130.359573,2015600
2018-12-31,140.399994,141.289993,139.389999,141.009995,131.469040,1826400
2019-01-02,138.929993,141.190002,138.279999,140.589996,131.077423,2059300
2019-01-03,139.130005,139.570007,135.580002,135.789993,126.602211,2801300
2019-01-04,138.119995,141.339996,137.500000,141.070007,131.524979,2296400
2019-01-07,140.830002,142.369995,139.850006,141.559998,131.981827,2315600
2019-01-08,144.630005,146.809998,142.690002,145.139999,135.319611,2647800
2019-01-09,145.259995,147.199997,145.139999,145.869995,136.000198,2181500
2019-01-10,144.660004,147.130005,144.270004,147.020004,137.072403,1836300
2019-01-11,143.009995,147.429993,143.009995,146.229996,136.335846,2004100
2019-01-14,144.779999,145.660004,144.149994,144.929993,135.123779,1484500
2019-01-15,145.080002,147.500000,145.009995,146.889999,136.951172,1543800
2019-01-16,148.779999,149.460007,147.720001,147.880005,137.874207,2677100
2019-01-17,147.240005,149.619995,147.240005,149.119995,139.030289,1814700
2019-01-18,150.000000,151.399994,149.110001,150.449997,140.270325,2470500
2019-01-22,149.500000,150.399994,147.910004,148.970001,138.890472,1950300
2019-01-23,149.860001,150.929993,147.440002,148.419998,138.377701,1989400
2019-01-24,148.809998,150.309998,148.669998,150.149994,139.990601,1947100
2019-01-25,151.580002,152.220001,150.960007,151.850006,141.575592,1742800
2019-01-28,150.720001,152.240005,150.199997,152.240005,141.939209,2046500
2019-01-29,152.020004,152.410004,151.110001,152.020004,141.734039,1963200
2019-01-30,152.520004,154.500000,151.839996,154.089996,143.664001,1679400
2019-01-31,153.500000,154.899994,153.119995,153.550003,143.160583,2115600
2019-02-01,154.250000,155.220001,153.660004,154.740005,144.270065,1957400
2019-02-04,155.000000,156.639999,154.229996,156.550003,145.957565,1666100
2019-02-05,156.750000,157.410004,156.550003,157.320007,146.675491,1985700
2019-02-06,157.149994,158.029999,156.889999,157.160004,146.526306,1375100
2019-02-07,155.850006,156.000000,154.190002,155.179993,144.680267,2109800
2019-02-08,154.149994,155.949997,154.020004,155.589996,145.062546,2300000
2019-02-11,156.000000,157.300003,155.020004,155.320007,144.810791,1410500
2019-02-12,156.029999,157.029999,155.639999,156.630005,146.032181,1861300
2019-02-13,157.000000,158.539993,156.860001,158.029999,147.337418,1952100
2019-02-14,157.720001,158.839996,156.740005,157.850006,147.169601,1552900
2019-02-15,159.080002,159.330002,158.229996,159.229996,148.456253,2395200
2019-02-19,158.610001,160.100006,158.190002,159.479996,148.689301,1656500
2019-02-20,159.779999,160.119995,158.429993,159.710007,148.903748,1942300
2019-02-21,159.580002,160.050003,158.880005,159.529999,148.735962,1835700
2019-02-22,160.179993,161.830002,159.960007,161.500000,150.572647,1679300
2019-02-25,162.059998,162.410004,161.529999,161.669998,150.731155,1368000
2019-02-26,161.619995,162.500000,161.039993,161.339996,150.423462,1526200
2019-02-27,160.850006,161.259995,160.130005,160.630005,149.761536,1536300
2019-02-28,160.899994,162.000000,160.389999,161.380005,150.460785,2017300
2019-03-01,163.000000,164.899994,162.679993,164.199997,153.089966,2227600
2019-03-04,164.750000,164.919998,160.910004,162.820007,151.803314,1896300
2019-03-05,162.970001,163.910004,162.520004,163.669998,152.595795,1564900
2019-03-06,164.059998,164.059998,162.339996,162.389999,151.402405,1733300
2019-03-07,162.210007,162.449997,160.779999,161.850006,150.898956,1655000
2019-03-08,161.000000,161.809998,160.500000,161.690002,150.749802,1458100
2019-03-11,162.479996,164.070007,161.990005,163.940002,152.847519,1240400
2019-03-12,164.490005,165.820007,163.720001,163.990005,152.894150,2351200
2019-03-13,164.970001,165.279999,163.660004,164.110001,153.006058,2095200
2019-03-14,164.460007,164.929993,164.110001,164.820007,153.668015,2270100
2019-03-15,165.000000,167.039993,164.899994,166.389999,155.131790,3737200
2019-03-18,166.750000,167.440002,165.139999,166.429993,155.169067,1592100
2019-03-19,167.110001,167.630005,165.529999,166.199997,154.954636,1949600
2019-03-20,166.399994,167.259995,164.809998,166.270004,155.019882,2128800
2019-03-21,165.179993,168.919998,165.179993,168.240005,156.856628,1666400
2019-03-22,167.800003,168.419998,165.110001,165.240005,154.059586,1602600
2019-03-25,164.979996,165.470001,164.000000,165.080002,153.910400,1769900
2019-03-26,166.479996,167.600006,165.940002,166.940002,155.644562,1777800
2019-03-27,167.000000,167.800003,165.369995,166.470001,155.206345,2376200
2019-03-28,170.919998,177.490005,170.479996,175.119995,163.271072,5398700
2019-03-29,175.300003,176.970001,174.949997,176.020004,164.110199,2773000
2019-04-01,175.500000,176.520004,174.789993,176.320007,164.389923,2977900
2019-04-02,175.830002,176.550003,174.559998,175.369995,163.504150,1923600
2019-04-03,175.899994,177.389999,175.479996,177.190002,165.201019,2481800
2019-04-04,177.190002,177.440002,175.860001,177.160004,165.173065,2270200
2019-04-05,177.440002,178.419998,177.039993,178.149994,166.096069,1861500
2019-04-08,177.669998,179.080002,177.369995,178.910004,166.804672,1373300
2019-04-09,177.750000,178.470001,177.279999,177.729996,165.704468,1813900
2019-04-10,176.800003,177.750000,176.100006,177.000000,166.390762,1582600
2019-04-11,177.179993,178.470001,176.899994,178.360001,167.669189,1417200
2019-04-12,178.500000,179.360001,177.800003,178.639999,167.932434,2663400
2019-04-15,178.410004,179.639999,177.949997,179.300003,168.552887,1619800
2019-04-16,179.800003,179.899994,178.259995,179.059998,168.327286,1618200
2019-04-17,179.580002,180.000000,178.899994,178.949997,168.223846,1637400
2019-04-18,178.720001,179.000000,177.389999,178.610001,167.904236,1319700
2019-04-22,177.250000,178.250000,177.020004,178.070007,167.396622,1393900
2019-04-23,178.199997,180.550003,177.960007,180.479996,169.662155,1785500
2019-04-24,180.860001,181.410004,180.270004,180.809998,169.972366,1463900
2019-04-25,180.580002,180.580002,178.610001,179.949997,169.163910,1035300
2019-04-26,180.119995,180.850006,179.089996,180.830002,169.991211,1010300
2019-04-29,180.779999,181.720001,180.639999,181.210007,170.348389,1111900
2019-04-30,181.580002,182.830002,181.169998,182.669998,171.720886,1535800
2019-05-01,183.199997,183.350006,181.289993,181.309998,170.442413,1242400
2019-05-02,181.000000,182.330002,178.490005,179.389999,168.637482,1889900
2019-05-03,177.029999,177.960007,176.520004,176.979996,166.371964,2680200
2019-05-06,173.830002,176.869995,172.889999,176.259995,165.695068,1630200
2019-05-07,174.919998,175.149994,172.360001,173.940002,163.514160,2308500
2019-05-08,174.070007,175.250000,173.160004,173.820007,163.401382,1984900
2019-05-09,172.100006,174.580002,171.389999,174.460007,164.002991,2044800
2019-05-10,173.720001,174.979996,170.669998,174.300003,163.852585,2139600
2019-05-13,171.389999,172.000000,170.350006,171.020004,160.769165,1853800
2019-05-14,171.910004,174.770004,171.910004,173.610001,163.203949,2181200
2019-05-15,172.210007,176.139999,172.179993,175.399994,164.886627,2060800
2019-05-16,176.270004,179.750000,176.110001,178.169998,167.490616,2232100
2019-05-17,176.389999,179.190002,176.389999,178.330002,167.641022,1551100
2019-05-20,176.979996,179.470001,176.440002,178.539993,167.838440,1566000
2019-05-21,179.610001,180.000000,178.809998,179.570007,168.806686,1224900
2019-05-22,179.320007,181.380005,179.190002,180.389999,169.577560,1212300
2019-05-23,178.940002,178.940002,176.440002,178.270004,167.584625,1250200
2019-05-24,179.559998,180.330002,178.639999,178.809998,168.092300,1288100
2019-05-28,179.259995,180.110001,177.800003,178.389999,167.697403,2336500
2019-05-29,177.639999,178.699997,176.610001,177.610001,166.964188,1547700
2019-05-30,177.660004,179.460007,177.660004,178.820007,168.101639,1047900
2019-05-31,177.470001,178.630005,176.490005,178.070007,167.396622,1799600
2019-06-03,177.869995,178.360001,174.229996,175.160004,164.661026,1774600
2019-06-04,177.270004,178.020004,175.770004,177.970001,167.302597,2269700
2019-06-05,179.419998,180.350006,178.389999,179.559998,168.797318,1492100
2019-06-06,180.000000,180.979996,179.330002,180.399994,169.586975,1737700
2019-06-07,181.630005,184.229996,181.270004,182.919998,171.955902,1965900
2019-06-10,184.330002,185.270004,183.729996,184.440002,173.384827,1525000
2019-06-11,185.759995,186.679993,183.070007,183.369995,172.378922,1423400
2019-06-12,183.619995,185.070007,183.220001,184.589996,173.525787,1402100
2019-06-13,185.869995,186.100006,184.240005,184.949997,173.864227,1323700
2019-06-14,184.660004,185.830002,184.139999,184.970001,173.883026,1864700
2019-06-17,185.000000,185.330002,183.779999,183.899994,172.877167,1177900
2019-06-18,184.990005,185.669998,184.289993,184.500000,173.441193,1972600
2019-06-19,184.729996,185.380005,183.509995,183.949997,172.924149,2023500
2019-06-20,184.789993,186.960007,184.479996,186.520004,175.340134,2122000
